file1,file2,nClonePairs,locations
ExpressionFunctionLog.java,ExpressionFunctionRadians.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionTan.java,TestOperatoren.java,0,[]
ExpressionFunctionUCase.java,ExpressionFunctionRound.java,0,[]
Index.java,TestOperatoren.java,0,[]
ExpressionFunctionExp.java,ExpressionFunctionDegrees.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionExp.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionSin.java,Language_de.java,0,[]
Language_it.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionPower.java,0,[]
SSPreparedStatement.java,IndexScrollStatus.java,0,[]
TestExceptions.java,ExpressionFunctionRound.java,0,[]
Language_it.java,Index.java,0,[]
ExpressionFunctionUCase.java,TestOrderBy.java,0,[]
BenchTest.java,ExpressionFunctionATan.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionACos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
Language_it.java,BenchTest.java,0,[]
SSPreparedStatement.java,Index.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionMinute.java,Language_it.java,0,[]
SSPreparedStatement.java,BenchTest.java,0,[]
SSResultSet.java,Language.java,0,[]
ExpressionFunctionHour.java,TestMoneyRounding.java,0,[]
TestAlterTable2.java,Language_de.java,0,[]
TestTransactions.java,ExpressionFunctionRepeat.java,0,[]
Language_it.java,IndexScrollStatus.java,0,[]
TestScrollable.java,TestFunctions.java,0,[]
ExpressionFunctionLCase.java,TestStatement.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionMinute.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionMinute.java|(0,1729,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionHour.java|(0,1721,<1,0>,<54,3>)>]"
ExpressionFunctionHour.java,MutableNumeric.java,0,[]
TestStatement.java,ExpressionFunctionACos.java,0,[]
TestStatement.java,Utils.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionYear.java,0,[]
MutableNumeric.java,View.java,0,[]
TestAlterTable2.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionACos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
SQLTokenizer.java,ExpressionFunctionTruncate.java,0,[]
ExpressionFunctionLog.java,ExpressionFunctionLog.java,0,[]
TestExceptions.java,ExpressionFunctionMonth.java,0,[]
TestScrollable.java,ExpressionFunctionATan2.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionATan2.java,ExpressionFunctionATan.java,0,[]
ExpressionFunctionATan.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionMonth.java,0,[]
Index.java,ExpressionFunctionExp.java,0,[]
ExpressionFunctionMonth.java,ExpressionFunctionDayOfYear.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDayOfYear.java|(0,1743,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionMonth.java|(0,1727,<1,0>,<54,3>)>]"
TestExceptions.java,TestDataTypes.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestExceptions.java|(4815,212,<114,47>,<120,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestDataTypes.java|(13046,219,<327,47>,<333,5>)>]"
SSResultSet.java,TestExceptions.java,0,[]
TestJoins.java,ExpressionFunctionUCase.java,0,[]
TestTransactions.java,TestExceptionMethods.java,0,[]
TestExceptions.java,ExpressionFunctionCos.java,0,[]
Index.java,IndexScrollStatus.java,0,[]
SSCallableStatement.java,ExpressionFunctionTan.java,0,[]
Language.java,TestJoins.java,0,[]
Index.java,BenchTest.java,0,[]
SSStatement.java,SSStatement.java,0,[]
ExpressionFunctionLCase.java,SSPreparedStatement.java,0,[]
TestOperatoren.java,ExpressionFunctionRadians.java,0,[]
SSResultSet.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionCos.java,0,[]
ExpressionArithmetic.java,ExpressionFunctionATan.java,0,[]
ExpressionFunctionTan.java,TestAlterTable2.java,0,[]
TestAlterTable.java,TestScrollable.java,0,[]
View.java,Language.java,0,[]
SSStatement.java,ExpressionFunctionCeiling.java,0,[]
BasicTestCase.java,ExpressionFunctionYear.java,0,[]
ExpressionFunctionLog.java,TestMoneyRounding.java,0,[]
TestDataTypes.java,ExpressionFunctionACos.java,0,[]
ExpressionFunctionASin.java,TestExceptionMethods.java,0,[]
ExpressionFunctionRepeat.java,ExpressionFunctionMinute.java,0,[]
TestOrderBy.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionTan.java,ExpressionFunctionASin.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionASin.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>)>]"
Language_de.java,ExpressionFunctionCase.java,0,[]
IndexDescription.java,TestScrollable.java,0,[]
TestMoneyRounding.java,ExpressionFunctionATan.java,0,[]
TestDataTypes.java,Utils.java,0,[]
MutableNumeric.java,ExpressionFunctionRepeat.java,0,[]
TableView.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionASin.java,0,[]
TestOrderBy.java,BasicTestCase.java,0,[]
ExpressionFunctionDayOfMonth.java,Utils.java,0,[]
SSPreparedStatement.java,ExpressionFunctionExp.java,0,[]
TestMoneyRounding.java,TestDataTypes.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestMoneyRounding.java|(1809,279,<53,26>,<62,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestDataTypes.java|(3075,279,<68,26>,<77,5>)>]"
ExpressionFunctionSin.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionLog.java,MutableNumeric.java,0,[]
TableView.java,BasicTestCase.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionCos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>)>]"
Table.java,TestTransactions.java,0,[]
ExpressionFunctionPower.java,TestOrderBy.java,0,[]
TestTransactions.java,View.java,0,[]
ExpressionFunctionDayOfMonth.java,ExpressionFunctionACos.java,0,[]
Table.java,TestGroupBy.java,0,[]
TestGroupBy.java,Language_it.java,0,[]
IndexScrollStatus.java,TestAlterTable2.java,0,[]
SSPreparedStatement.java,TestOperatoren.java,0,[]
TestFunctions.java,ExpressionFunctionTruncate.java,0,[]
ExpressionFunctionSqrt.java,ExpressionFunctionYear.java,0,[]
View.java,TestExceptions.java,0,[]
Language_de.java,Language_de.java,0,[]
ExpressionFunctionASin.java,View.java,0,[]
Language_it.java,TestOperatoren.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionTruncate.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTruncate.java|(1768,188,<50,2>,<60,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRound.java|(1759,188,<50,2>,<60,3>)>]"
View.java,SSResultSet.java,0,[]
ExpressionFunctionHour.java,ExpressionFunctionLog.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionUCase.java,0,[]
TestLanguage.java,TestScrollable.java,0,[]
MutableNumeric.java,TestExceptionMethods.java,0,[]
TestScrollable.java,ExpressionFunction.java,0,[]
SSCallableStatement.java,ExpressionFunctionUCase.java,0,[]
Utils.java,TestAlterTable2.java,0,[]
TestJoins.java,ExpressionFunctionTan.java,0,[]
View.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionUCase.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionRepeat.java,0,[]
ExpressionFunction.java,ExpressionFunctionYear.java,0,[]
TestExceptionMethods.java,TestOrderBy.java,0,[]
SSResultSet.java,Language_de.java,0,[]
TestAlterTable2.java,ExpressionFunctionDayOfYear.java,0,[]
ExpressionFunctionTan.java,MutableNumeric.java,0,[]
TestFunctions.java,TestStatement.java,0,[]
Index.java,BasicTestCase.java,0,[]
IndexScrollStatus.java,TestMoneyRounding.java,0,[]
TestScrollable.java,ExpressionFunctionLCase.java,0,[]
SQLTokenizer.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionCeiling.java,ExpressionFunctionYear.java,0,[]
TestScrollable.java,ExpressionArithmetic.java,0,[]
ExpressionFunctionSin.java,Language.java,0,[]
MutableNumeric.java,SSCallableStatement.java,0,[]
SSCallableStatement.java,ExpressionFunctionMonth.java,0,[]
Language.java,TestOrderBy.java,0,[]
TestGroupBy.java,TableView.java,0,[]
ExpressionFunctionRadians.java,SQLTokenizer.java,0,[]
Utils.java,ExpressionFunctionLog.java,0,[]
Language_de.java,TestExceptions.java,0,[]
View.java,Language_de.java,0,[]
ExpressionFunctionRadians.java,ExpressionFunctionTan.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionTan.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>)>]"
BasicTestCase.java,BasicTestCase.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/BasicTestCase.java|(4858,372,<138,2>,<150,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/BasicTestCase.java|(4356,498,<125,8>,<137,9>)>]"
Table.java,View.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/Table.java|(7488,199,<221,56>,<227,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/View.java|(4377,198,<138,56>,<144,2>)>]"
Language_de.java,SSResultSet.java,0,[]
ExpressionFunctionCos.java,ExpressionFunctionMonth.java,0,[]
IndexScrollStatus.java,ExpressionFunctionLog.java,0,[]
SSPreparedStatement.java,ExpressionFunctionSin.java,0,[]
TestExceptions.java,ExpressionFunctionTan.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionDayOfMonth.java,0,[]
Language_de.java,ExpressionFunctionDayOfYear.java,0,[]
TestTransactions.java,ExpressionFunctionHour.java,0,[]
TestJoins.java,TestOperatoren.java,2,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11816,180,<267,75>,<273,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestJoins.java|(10508,180,<204,75>,<210,5>)>,<|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestOperatoren.java|(11380,212,<253,47>,<259,5>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/junit/TestJoins.java|(10225,202,<195,47>,<201,5>)>]"
SSStatement.java,TestGroupBy.java,0,[]
SSCallableStatement.java,ExpressionFunctionCos.java,0,[]
TestFunctions.java,SSPreparedStatement.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionMonth.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDayOfYear.java|(0,1743,<1,0>,<54,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionMonth.java|(0,1727,<1,0>,<54,3>)>]"
ExpressionFunctionATan.java,ExpressionFunctionCeiling.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionATan.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCeiling.java|(0,1616,<1,0>,<44,1>)>]"
ExpressionFunctionCos.java,ExpressionFunctionCos.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionMonth.java,0,[]
ExpressionFunctionTruncate.java,ExpressionFunctionTan.java,0,[]
TestTransactions.java,TestAlterTable.java,0,[]
ExpressionFunctionHour.java,TestAlterTable2.java,0,[]
ExpressionFunctionASin.java,IndexDescription.java,0,[]
Language_it.java,ExpressionFunctionSin.java,0,[]
ExpressionFunctionASin.java,ExpressionFunctionHour.java,0,[]
TestAlterTable.java,ExpressionFunctionMinute.java,0,[]
Utils.java,TestMoneyRounding.java,0,[]
SQLTokenizer.java,ExpressionFunctionPower.java,0,[]
Table.java,IndexDescription.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/Table.java|(7488,199,<221,56>,<227,2>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/IndexDescription.java|(6874,179,<213,67>,<219,2>)>]"
BenchTest.java,SQLTokenizer.java,0,[]
TestAlterTable2.java,TestExceptions.java,0,[]
TestTransactions.java,ExpressionFunctionDayOfMonth.java,0,[]
ExpressionFunctionRepeat.java,TestScrollable.java,0,[]
ExpressionFunctionYear.java,ExpressionFunctionYear.java,0,[]
TestJoins.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionACos.java,ExpressionFunctionLog.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionACos.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionLog.java|(0,1603,<1,0>,<44,1>)>]"
ExpressionFunctionRadians.java,ExpressionFunctionCos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionRadians.java|(0,1620,<1,0>,<44,1>)>]"
TestAlterTable2.java,SSResultSet.java,0,[]
IndexDescription.java,ExpressionFunctionMinute.java,0,[]
SSStatement.java,TestTransactions.java,0,[]
TestTransactions.java,IndexDescription.java,0,[]
SSResultSet.java,ExpressionFunctionCase.java,0,[]
ExpressionFunctionMinute.java,TableView.java,0,[]
ExpressionFunctionASin.java,TestAlterTable.java,0,[]
SQLTokenizer.java,TestStatement.java,0,[]
TestOrderBy.java,TestOperatoren.java,0,[]
TestGroupBy.java,Table.java,0,[]
ExpressionFunctionRound.java,ExpressionFunctionRadians.java,0,[]
TestScrollable.java,TestLanguage.java,0,[]
Table.java,ExpressionFunctionCeiling.java,0,[]
ExpressionFunctionDayOfYear.java,ExpressionFunctionACos.java,0,[]
TableView.java,TestOperatoren.java,0,[]
TestFunctions.java,ExpressionFunctionSqrt.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionRound.java,0,[]
ExpressionFunctionDayOfYear.java,Utils.java,0,[]
Utils.java,MutableNumeric.java,0,[]
TestTransactions.java,SSCallableStatement.java,0,[]
ExpressionFunctionUCase.java,TestJoins.java,0,[]
TableView.java,IndexDescription.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/TableView.java|(3908,209,<105,3>,<113,3>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/IndexDescription.java|(6136,299,<186,9>,<194,9>)>]"
TestExceptionMethods.java,TestJoins.java,0,[]
ExpressionFunctionLCase.java,ExpressionFunctionTruncate.java,0,[]
TableView.java,ExpressionFunctionExp.java,0,[]
TestOperatoren.java,ExpressionFunctionASin.java,0,[]
TestAlterTable2.java,Language.java,0,[]
TestJoins.java,ExpressionFunctionMonth.java,0,[]
SSPreparedStatement.java,BasicTestCase.java,0,[]
ExpressionFunctionASin.java,SSCallableStatement.java,0,[]
Language_it.java,BasicTestCase.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionDayOfYear.java,0,[]
TestOrderBy.java,ExpressionFunctionExp.java,0,[]
Table.java,SSStatement.java,0,[]
ExpressionFunctionATan2.java,SQLTokenizer.java,0,[]
TestGroupBy.java,ExpressionFunctionDegrees.java,0,[]
ExpressionFunctionSin.java,SSResultSet.java,0,[]
TestJoins.java,ExpressionFunctionCos.java,0,[]
ExpressionFunctionSin.java,ExpressionFunctionATan.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionATan.java|(0,1607,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionSin.java|(0,1603,<1,0>,<44,1>)>]"
TestLanguage.java,ExpressionFunctionMinute.java,0,[]
TestExceptions.java,ExpressionFunctionUCase.java,0,[]
MutableNumeric.java,ExpressionFunctionHour.java,0,[]
TableView.java,Index.java,0,[]
ExpressionFunctionLog.java,TestAlterTable2.java,0,[]
ExpressionFunctionDegrees.java,ExpressionFunctionCos.java,1,"[<|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionCos.java|(0,1603,<1,0>,<44,1>),|file:///C:/Users/vince/workspace/small_project/src/smallsql/database/ExpressionFunctionDegrees.java|(0,1620,<1,0>,<44,1>)>]"
TestOrderBy.java,IndexScrollStatus.java,0,[]
TableView.java,BenchTest.java,0,[]
ExpressionFunctionMinute.java,Table.java,0,[]
SQLTokenizer.java,SSPreparedStatement.java,0,[]
MutableNumeric.java,TestAlterTable.java,0,[]
ExpressionArithmetic.java,SQLTokenizer.java,0,[]
