file1,file2,cloneAmount
TestGroupBy.java,StorePageMap.java,0
TestStatement.java,LongLongList.java,0
Language_en.java,ExpressionFunctionATan2.java,0
ExpressionFunctionRound.java,LongList.java,0
Columns.java,ExpressionFunctionATan.java,0
ExpressionFunctionRight.java,LongTreeListEnum.java,0
Money.java,ExpressionFunctionOctetLen.java,0
Table.java,UnionAll.java,0
SSDriver.java,TableView.java,0
ExpressionFunctionTan.java,Expression.java,0
CommandSelect.java,ExpressionFunctionFloor.java,0
ExpressionFunctionReplace.java,ExpressionFunctionAbs.java,0
ColumnExpression.java,SSResultSetMetaData.java,0
TestJoins.java,GroupResult.java,0
TestFunctions.java,ForeignKeys.java,0
ExpressionFunctionLeft.java,Where.java,0
StorePageLink.java,TransactionStep.java,0
StorePage.java,ExpressionFunctionATan2.java,0
Expression.java,ExpressionFunctionLTrim.java,0
Where.java,ExpressionFunctionCot.java,0
Identity.java,IndexDescriptions.java,0
View.java,ExpressionFunctionTimestampDiff.java,0
TransactionStep.java,ExpressionFunctionInsert.java,0
Logger.java,Table.java,0
ExpressionFunctionCharLen.java,IndexNode.java,0
StorePageLink.java,StorePageLink.java,0
Columns.java,ExpressionFunctionSoundex.java,0
Expression.java,ExpressionFunctionLog10.java,0
CommandDelete.java,TestTokenizer.java,0
TestOther.java,CommandDrop.java,0
IndexNodeScrollStatus.java,Distinct.java,0
DataSources.java,ExpressionFunctionCeiling.java,0
TestJoins.java,DataSources.java,0
IndexScrollStatus.java,SSDatabaseMetaData.java,0
Store.java,Identity.java,0
TestJoins.java,ExpressionFunctionPower.java,0
ExpressionFunctionReplace.java,SSResultSet.java,0
MemoryStream.java,DateTime.java,0
ExpressionFunctionSubstring.java,TableStorePage.java,0
ExpressionFunctionSign.java,ViewResult.java,0
SSResultSetMetaData.java,StoreNoCurrentRow.java,0
ExpressionFunctionPower.java,BenchTest.java,0
ExpressionFunctionLog10.java,ExpressionFunctionLeft.java,0
TableStorePage.java,CommandInsert.java,0
ExpressionFunctionMonth.java,Table.java,0
Expression.java,DataSource.java,0
ExpressionFunctionLog.java,Lobs.java,0
Table.java,SSStatement.java,0
Command.java,CreateFile.java,0
RowSource.java,IndexScrollStatus.java,0
StoreNull.java,ExpressionFunctionReturnString.java,0
TableViewResult.java,TableStorePageInsert.java,0
ExpressionFunctionConvert.java,ExpressionFunctionRight.java,0
TableViewMap.java,ExpressionFunctionASin.java,0
ExpressionFunctionChar.java,ExpressionFunctionDifference.java,0
TestOrderBy.java,ExpressionFunctionCase.java,0
FileIndex.java,TestTokenizer.java,0
ExpressionFunctionDifference.java,CommandUpdate.java,0
ExpressionFunctionMinute.java,Utils.java,0
Utils.java,SmallSQLException.java,0
ExpressionFunctionCharLen.java,ExpressionArithmetic.java,0
ExpressionFunctionOctetLen.java,TestTokenizer.java,0
SSConnection.java,CommandDrop.java,0
ExpressionFunctionPower.java,Index.java,0
TestAlterTable2.java,Expressions.java,0
TestAlterTable2.java,AllTests.java,0
IndexNode.java,ExpressionFunctionDayOfYear.java,0
ExpressionFunctionSubstring.java,ExpressionFunctionMonth.java,0
ExpressionFunctionSoundex.java,Strings.java,0
Store.java,ExpressionFunctionSubstring.java,0
TableView.java,ExpressionFunctionLeft.java,0
ExpressionFunctionLength.java,ExpressionFunctionUCase.java,0
ExpressionFunctionSqrt.java,ExpressionName.java,0
CommandUpdate.java,FileIndex.java,0
ExpressionFunctionDayOfMonth.java,MemoryResult.java,0
TestAlterTable2.java,ExpressionFunctionSpace.java,0
Language_de.java,SSSavepoint.java,0
StoreNull.java,ExpressionFunction.java,0
SQLTokenizer.java,ExpressionFunctionHour.java,0
ExpressionFunctionPower.java,ColumnExpression.java,0
TestTokenizer.java,ExpressionFunctionTimestampDiff.java,0
ExpressionFunctionMinute.java,Language.java,0
ExpressionFunctionReturnFloat.java,Mutable.java,0
ExpressionFunctionReturnP1StringAndBinary.java,TestExceptionMethods.java,0
ColumnExpression.java,Scrollable.java,0
Scrollable.java,Language_it.java,0
UnionAll.java,ExpressionFunctionMinute.java,0
ExpressionFunctionReturnP1.java,ExpressionFunctionMonth.java,0
ExpressionFunctionLog10.java,ExpressionFunctionCase.java,0
MemoryResult.java,IndexDescriptions.java,0
AllTests.java,ExpressionFunctionRand.java,0
CommandCreateView.java,ExpressionFunctionReturnFloat.java,0
Mutable.java,Store.java,0
CommandLine.java,TestLanguage.java,0
TableViewResult.java,Table.java,0
BenchTest.java,CommandInsert.java,0
SSDriver.java,SSSavepoint.java,0
Join.java,SQLTokenizer.java,0
TestGroupBy.java,SSResultSet.java,0
Expression.java,ExpressionFunctionTruncate.java,0
ExpressionFunctionCharLen.java,ExpressionFunctionLength.java,0
CommandTable.java,ExpressionFunctionBitLen.java,0
NoFromResult.java,MutableDouble.java,0
CommandCreateView.java,Columns.java,0
ExpressionFunctionRepeat.java,ExpressionFunctionYear.java,0
ExpressionFunctionFloor.java,Money.java,0
ColumnExpression.java,SQLToken.java,0
ExpressionFunctionSin.java,StorePage.java,0
Distinct.java,Money.java,0
AllTests.java,ExpressionFunctionOctetLen.java,0
Language_de.java,TestOther.java,0
TestJoins.java,Where.java,0
Scrollable.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionConvert.java,SSDriver.java,0
TestIdentifer.java,StorePage.java,0
ExpressionFunctionMonth.java,TableStorePageInsert.java,0
StorePage.java,ExpressionFunctionDegrees.java,0
Logger.java,TableStorePageInsert.java,0
ExpressionFunctionRTrim.java,LongTreeList.java,0
ExpressionFunctionRound.java,IndexDescriptions.java,0
Utils.java,Logger.java,0
ExpressionFunctionPI.java,ExpressionFunctionASin.java,0
Columns.java,TableResult.java,0
TestOperatoren.java,ExpressionFunctionLCase.java,0
ExpressionFunctionCeiling.java,CommandCreateDatabase.java,0
ExpressionFunctionCos.java,ExpressionFunctionDegrees.java,1
StorePageLink.java,ExpressionFunctionInsert.java,0
Money.java,ExpressionInSelect.java,0
TransactionStep.java,StorePageLink.java,0
Store.java,TestGroupBy.java,0
SSDriver.java,TestOther.java,0
MutableLong.java,CommandInsert.java,0
ExpressionFunctionDayOfYear.java,ExpressionInSelect.java,0
ExpressionFunctionLeft.java,ExpressionFunctionPower.java,0
ExpressionFunctionASin.java,TestStatement.java,0
TableView.java,ExpressionFunctionCase.java,0
ExpressionFunctionReturnP1.java,TableStorePage.java,0
TestOrderBy.java,ExpressionFunctionLeft.java,0
CommandCreateDatabase.java,CommandInsert.java,0
ExpressionFunctionExp.java,TestScrollable.java,0
ExpressionFunctionLeft.java,DataSources.java,0
MutableNumeric.java,ExpressionFunctionCot.java,0
TransactionStep.java,TransactionStep.java,0
CommandCreateView.java,ExpressionFunctionRTrim.java,0
ExpressionFunctionUCase.java,ColumnExpression.java,0
ExpressionFunctionReturnP1Number.java,StorePageLink.java,0
BasicTestCase.java,TableStorePageInsert.java,0
SSDriver.java,ExpressionFunction.java,0
TestOrderBy.java,TableViewMap.java,0
TestLanguage.java,TestDeleteUpdate.java,0
ExpressionFunctionLCase.java,SSConnection.java,0
ExpressionFunctionDayOfWeek.java,Where.java,0
ForeignKeys.java,StorePage.java,0
CommandLine.java,SSPreparedStatement.java,0
ExpressionFunctionLog10.java,TestJoins.java,0
StorePage.java,ExpressionFunctionMod.java,0
LongTreeListEnum.java,TestTransactions.java,0
IndexScrollStatus.java,SmallSQLException.java,0
ExpressionFunctionOctetLen.java,ExpressionFunctionRadians.java,0
FileIndex.java,TestIdentifer.java,0
CommandSet.java,TestMoneyRounding.java,0
ExpressionFunctionCase.java,ExpressionInSelect.java,0
SSConnection.java,CommandTable.java,0
LongTreeListEnum.java,JoinScroll.java,0
Distinct.java,ExpressionValue.java,0
Language_de.java,ExpressionFunction.java,0
ExpressionFunctionReturnP1Number.java,TransactionStep.java,0
ExpressionFunctionYear.java,CommandCreateDatabase.java,0
FileIndexNode.java,Join.java,0
ExpressionFunctionSubstring.java,SSCallableStatement.java,0
FileIndex.java,ExpressionFunctionRadians.java,0
ExpressionFunctionOctetLen.java,TestIdentifer.java,0
TestTokenizer.java,ExpressionFunctionReturnP1.java,0
TestLanguage.java,ExpressionFunctionTimestampAdd.java,0
Index.java,ExpressionFunctionMinute.java,0
StoreNull.java,SSSavepoint.java,0
ExpressionName.java,ExpressionFunctionRight.java,0
CommandCreateView.java,ExpressionFunctionACos.java,0
ExpressionInSelect.java,TestTransactions.java,0
ExpressionFunctionFloor.java,ExpressionValue.java,0
ExpressionFunctionTruncate.java,ExpressionFunctionUCase.java,0
ExpressionFunctionTan.java,ExpressionFunctionCeiling.java,1
ExpressionFunctionCharLen.java,ExpressionFunctionPI.java,0
GroupResult.java,Mutable.java,0
SmallSQLException.java,StorePage.java,0
ExpressionFunctionATan.java,CommandSelect.java,0
ExpressionFunctionMinute.java,StorePageMap.java,0
Language_it.java,ExpressionFunctionDayOfWeek.java,0
Utils.java,SSDatabaseMetaData.java,0
IndexNodeScrollStatus.java,TestDBMetaData.java,0
StoreNoCurrentRow.java,SSDriver.java,0
ExpressionFunctionLTrim.java,ExpressionFunctionTan.java,0
ExpressionFunctionRight.java,CommandDelete.java,0
SSDatabaseMetaData.java,TransactionStep.java,0
ExpressionFunctionRTrim.java,TestExceptions.java,0
ExpressionFunctionSpace.java,ExpressionFunctionUCase.java,0
ExpressionFunctionChar.java,View.java,0
CommandDelete.java,ExpressionFunctionRadians.java,0
ExpressionFunctionSign.java,MutableLong.java,0
StoreNull.java,TestOther.java,0
ExpressionFunctionMod.java,ExpressionFunctionSin.java,0
SSDatabaseMetaData.java,StorePageLink.java,0
TestOther.java,CommandTable.java,0
CommandDelete.java,TestIdentifer.java,0
ExpressionFunctionACos.java,ExpressionFunctionUCase.java,0
TableViewMap.java,ExpressionFunctionHour.java,0
ExpressionInSelect.java,JoinScroll.java,0
Expression.java,StoreNull.java,0
IndexDescriptions.java,IndexDescription.java,0
Scrollable.java,Database.java,0
ExpressionFunctionDayOfMonth.java,ExpressionFunctionATan.java,0
IndexDescriptions.java,TestAlterTable.java,0
TableView.java,TestJoins.java,0
Strings.java,CommandInsert.java,0
ExpressionFunctionLCase.java,CommandDelete.java,0
LongList.java,JoinScrollIndex.java,0
TestAlterTable2.java,TableView.java,0
SQLTokenizer.java,ExpressionFunctionASin.java,0
DataSources.java,SSStatement.java,0
IndexScrollStatus.java,Logger.java,0
SortedResult.java,JoinScrollIndex.java,0
Language_en.java,ExpressionName.java,0
CommandLine.java,MutableNumeric.java,0
SSDatabaseMetaData.java,ExpressionFunctionInsert.java,0
TestStatement.java,TestOperatoren.java,0
StoreImpl.java,ExpressionFunctionRound.java,0
Columns.java,Column.java,0
View.java,ExpressionFunctionReturnP1.java,0
TestTransactions.java,ExpressionFunctionFloor.java,0
TestExceptions.java,ExpressionFunctionUCase.java,0
ExpressionFunctionUCase.java,BenchTest.java,0
TestExceptionMethods.java,ExpressionFunctionConvert.java,0
TestOperatoren.java,ExpressionFunctionReturnP1StringAndBinary.java,0
Language.java,Join.java,0
TestMoneyRounding.java,TestOperatoren.java,1
ExpressionFunctionAscii.java,ExpressionFunctionRound.java,0
SSPreparedStatement.java,ExpressionFunctionDayOfWeek.java,0
CommandDelete.java,ForeignKey.java,0
Lobs.java,Lobs.java,0
TestMoneyRounding.java,BasicTestCase.java,0
ExpressionFunctionHour.java,StoreNoCurrentRow.java,0
ExpressionFunctionReturnP1StringAndBinary.java,Store.java,0
IndexNode.java,RowSource.java,0
Mutable.java,TestExceptionMethods.java,0
TableView.java,TableViewMap.java,0
IndexNode.java,StoreImpl.java,0
BasicTestCase.java,Table.java,0
FileIndex.java,ForeignKey.java,0
ExpressionFunctionReturnP1Number.java,ExpressionFunctionInsert.java,0
ExpressionFunctionRTrim.java,Language_en.java,0
ExpressionFunction.java,ExpressionName.java,0
ExpressionFunctionUCase.java,Index.java,0
CommandSet.java,ExpressionFunctionSqrt.java,0
ExpressionFunctionPI.java,ExpressionFunctionHour.java,0
ExpressionFunctionTimestampDiff.java,CreateFile.java,0
ExpressionFunctionReturnP1.java,SSCallableStatement.java,0
RowSource.java,ExpressionFunctionReturnP1Number.java,0
ExpressionFunctionDayOfWeek.java,ExpressionFunctionPower.java,0
SSDriver.java,ExpressionFunctionReturnString.java,0
TableResult.java,CreateFile.java,0
ExpressionFunctionDayOfWeek.java,DataSources.java,0
DataSource.java,CommandSet.java,0
MutableInteger.java,Join.java,0
ExpressionFunctionMinute.java,ExpressionFunctionAbs.java,0
ExpressionFunctionChar.java,SortedResult.java,0
SSResultSet.java,CommandSet.java,0
TestOrderBy.java,TestJoins.java,0
Language_de.java,ExpressionFunctionReturnString.java,0
ExpressionFunctionInsert.java,TestAlterTable.java,0
ExpressionFunctionOctetLen.java,ForeignKey.java,0
StorePageMap.java,LongTreeListEnum.java,0
SQLParser.java,CommandCreateDatabase.java,0
ExpressionFunctionInsert.java,IndexDescription.java,0
StoreNoCurrentRow.java,ExpressionFunctionRight.java,0
ExpressionFunctionLocate.java,CommandInsert.java,0
ExpressionName.java,SSDriver.java,0
Table.java,ExpressionFunctionCeiling.java,0
CommandInsert.java,SSResultSet.java,0
ExpressionFunctionLTrim.java,ExpressionFunctionRepeat.java,0
TestScrollable.java,TestScrollable.java,3
ExpressionFunctionRight.java,SSConnection.java,0
CommandSelect.java,TestStatement.java,0
ExpressionFunctionLog10.java,TableViewMap.java,0
SSDriver.java,AllTests.java,0
ExpressionFunctionCos.java,TestMoneyRounding.java,0
ExpressionFunctionOctetLen.java,ExpressionFunctionUCase.java,0
Language_de.java,AllTests.java,0
TestGroupBy.java,Language.java,0
TestDataTypes.java,CommandLine.java,0
ExpressionFunctionCase.java,ExpressionFunctionOctetLen.java,0
ExpressionFunctionSqrt.java,ExpressionFunctionATan2.java,0
TestJoins.java,ExpressionFunctionLog.java,0
StoreImpl.java,TableStorePage.java,0
CommandInsert.java,ExpressionFunctionAbs.java,0
ExpressionFunctionUCase.java,ExpressionFunctionConvert.java,0
Mutable.java,SortedResult.java,0
ExpressionFunctionMonth.java,CommandSelect.java,0
IndexDescriptions.java,ExpressionFunctionASin.java,0
TestOther.java,ExpressionFunctionTan.java,0
TestAlterTable.java,ExpressionFunctionInsert.java,0
ExpressionFunctionSoundex.java,ExpressionFunctionMinute.java,0
Logger.java,CommandSelect.java,0
SSResultSetMetaData.java,FileIndex.java,0
ExpressionFunctionAscii.java,TableStorePage.java,0
SSDriver.java,Expressions.java,0
SSCallableStatement.java,ExpressionFunctionSqrt.java,0
FileIndex.java,ExpressionFunctionUCase.java,0
DataSources.java,UnionAll.java,0
TestIdentifer.java,MutableDouble.java,0
ExpressionName.java,Language_de.java,0
JoinScroll.java,TestMoneyRounding.java,0
ExpressionFunctionMinute.java,SSResultSet.java,0
Language_de.java,Expressions.java,0
Scrollable.java,ExpressionFunctionCot.java,0
ExpressionFunctionLTrim.java,CommandTable.java,0
TestStatement.java,ExpressionFunctionExp.java,0
ExpressionFunctionLength.java,TestTokenizer.java,0
MutableNumeric.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionDayOfWeek.java,GroupResult.java,0
TestExceptionMethods.java,BenchTest.java,0
ExpressionFunctionTan.java,ExpressionFunctionSign.java,0
SSSavepoint.java,TableViewMap.java,0
ExpressionFunctionAscii.java,ExpressionFunctionMonth.java,0
ExpressionFunctionCase.java,ExpressionFunctionRand.java,0
ExpressionFunctionYear.java,CommandUpdate.java,0
StoreImpl.java,ExpressionFunctionMonth.java,0
CommandDrop.java,JoinScrollIndex.java,0
ExpressionFunctionTruncate.java,ExpressionFunctionRadians.java,0
IndexDescription.java,TransactionStep.java,0
ExpressionFunctionReplace.java,Utils.java,0
MutableNumeric.java,Language_it.java,0
ExpressionFunctionSpace.java,TestIdentifer.java,0
StoreNull.java,TableView.java,0
SSConnection.java,ExpressionFunctionTan.java,0
ExpressionFunctionChar.java,TestExceptionMethods.java,0
NoFromResult.java,StorePage.java,0
ExpressionFunctionSpace.java,ExpressionFunctionRadians.java,0
ExpressionFunctionACos.java,TestIdentifer.java,0
IndexDescription.java,StorePageLink.java,0
CommandDelete.java,ExpressionFunctionUCase.java,0
TestResultSet.java,ExpressionFunctionLeft.java,0
View.java,CommandCreateView.java,0
TestExceptionMethods.java,Index.java,0
CommandLine.java,ExpressionFunctionReturnP1StringAndBinary.java,0
StoreNoCurrentRow.java,IndexNodeScrollStatus.java,0
TestOperatoren.java,MutableNumeric.java,0
StorePage.java,ExpressionName.java,0
ExpressionFunctionTruncate.java,TestIdentifer.java,0
ExpressionFunctionDayOfMonth.java,TableResult.java,0
SSStatement.java,ExpressionFunctionLength.java,0
LongTreeList.java,Join.java,0
TestExceptions.java,ForeignKey.java,0
CommandUpdate.java,StoreNoCurrentRow.java,0
ExpressionFunctionSin.java,MutableDouble.java,0
ExpressionFunctionLog.java,StoreImpl.java,0
ExpressionFunctionReturnString.java,SSDatabaseMetaData.java,0
DataSources.java,ExpressionFunctionIIF.java,0
Where.java,Language_it.java,0
TestExceptions.java,ExpressionFunctionRadians.java,0
IndexDescription.java,ExpressionFunctionInsert.java,0
Mutable.java,View.java,0
TableViewResult.java,CommandSelect.java,0
TestExceptions.java,TestIdentifer.java,0
ExpressionFunctionInsert.java,ExpressionFunctionASin.java,0
ExpressionFunctionReplace.java,Language.java,0
ExpressionFunctionReturnFloat.java,Money.java,0
SSStatement.java,ExpressionArithmetic.java,0
ExpressionFunctionSpace.java,ForeignKey.java,0
ExpressionFunctionACos.java,ForeignKey.java,0
GroupResult.java,ExpressionValue.java,0
CommandInsert.java,StorePageMap.java,0
ExpressionFunctionTan.java,NoFromResult.java,0
ExpressionFunctionReturnP1StringAndBinary.java,ExpressionFunctionDifference.java,0
TestOther.java,ExpressionFunctionRepeat.java,0
TestExceptionMethods.java,ColumnExpression.java,0
SQLParser.java,CommandUpdate.java,0
ExpressionFunctionDayOfMonth.java,ExpressionFunctionSoundex.java,0
ExpressionFunction.java,ExpressionFunctionMod.java,0
ExpressionFunctionFloor.java,Mutable.java,0
ExpressionFunctionTruncate.java,ForeignKey.java,0
StoreNoCurrentRow.java,Language_de.java,0
TestAlterTable2.java,TestOther.java,0
Lobs.java,ExpressionFunctionDayOfYear.java,0
TestAlterTable2.java,SSSavepoint.java,0
ExpressionFunctionRand.java,ExpressionFunctionReturnP1Number.java,0
TestGroupBy.java,Utils.java,0
Table.java,ExpressionFunctionLocate.java,0
SQLTokenizer.java,IndexDescription.java,0
ExpressionFunctionLeft.java,ExpressionFunctionLog.java,0
ExpressionFunctionTimestampDiff.java,SQLParser.java,0
ExpressionArithmetic.java,BasicTestCase.java,0
ExpressionValue.java,TestTransactions.java,0
Columns.java,MemoryResult.java,0
SSConnection.java,ExpressionFunctionRepeat.java,0
TestDataTypes.java,LongLongList.java,0
Where.java,ExpressionFunctionCharLen.java,0
ExpressionFunctionASin.java,ExpressionFunctionFloor.java,0
Distinct.java,Mutable.java,0
